date,branch_id,branch_name,city,category,covers,orders,revenue,food_cost,is_weekend,month,year,quarter,is_outlier,gross_profit,gross_margin
2024-11-26,BR003,Guadalajara,Guadalajara,Desserts,54,23,1673.99,412.77,False,11,2024,4,False,1261.22,0.753421466078053
2024-11-26,BR003,Guadalajara,Guadalajara,Beverages,54,48,3089.04,580.43,False,11,2024,4,False,2508.61,0.8121001994147049
2024-11-26,BR003,Guadalajara,Guadalajara,Alcohol,54,22,2796.89,620.64,False,11,2024,4,False,2176.25,0.778096385628323
2024-11-26,BR004,Monterrey,Monterrey,Starters,50,32,2850.75,798.96,False,11,2024,4,False,2051.79,0.7197369113391213
2024-11-26,BR004,Monterrey,Monterrey,Main Course,50,46,8243.53,2590.01,False,11,2024,4,False,5653.52,0.6858129951610535
2024-11-26,BR004,Monterrey,Monterrey,Desserts,50,20,1594.09,388.58,False,11,2024,4,False,1205.51,0.756237100791047
2024-11-26,BR004,Monterrey,Monterrey,Beverages,50,45,2639.84,457.68,False,11,2024,4,False,2182.1600000000003,0.8266258561124917
2024-11-26,BR004,Monterrey,Monterrey,Alcohol,50,20,2392.07,529.85,False,11,2024,4,False,1862.2200000000003,0.7784972847784555
2024-11-26,BR005,Reforma,Mexico City,Starters,27,16,1364.03,400.93,False,11,2024,4,False,963.0999999999999,0.7060695146001187
2024-11-26,BR005,Reforma,Mexico City,Main Course,27,23,4275.8,1329.54,False,11,2024,4,False,2946.26,0.6890546798259976
2024-11-26,BR005,Reforma,Mexico City,Desserts,27,10,692.25,164.52,False,11,2024,4,False,527.73,0.7623401950162514
2024-11-26,BR005,Reforma,Mexico City,Beverages,27,21,1194.58,204.28,False,11,2024,4,False,990.3,0.8289942908804768
2024-11-26,BR005,Reforma,Mexico City,Alcohol,27,12,1440.85,313.69,False,11,2024,4,False,1127.1599999999999,0.7822882326404552
2024-11-27,BR001,Downtown,Mexico City,Starters,67,38,3214.8,944.98,False,11,2024,4,False,2269.82,0.70605325370163
2024-11-27,BR001,Downtown,Mexico City,Main Course,67,63,10468.2,3251.92,False,11,2024,4,False,7216.280000000001,0.6893525152366214
2024-11-27,BR001,Downtown,Mexico City,Desserts,67,26,1936.25,492.5,False,11,2024,4,False,1443.75,0.7456423499031634
2024-11-27,BR001,Downtown,Mexico City,Beverages,67,57,3425.07,637.34,False,11,2024,4,False,2787.73,0.8139191315797925
2024-11-27,BR001,Downtown,Mexico City,Alcohol,67,28,3133.07,712.59,False,11,2024,4,False,2420.48,0.7725585448138726
2024-11-27,BR002,Polanco,Mexico City,Starters,75,45,4031.48,1179.14,False,11,2024,4,False,2852.34,0.7075168424499192
2024-11-27,BR002,Polanco,Mexico City,Main Course,75,71,13418.5,4313.15,False,11,2024,4,False,9105.35,0.6785669039013302
2024-11-27,BR002,Polanco,Mexico City,Desserts,75,27,2172.7,560.43,False,11,2024,4,False,1612.27,0.7420582685138307
2024-11-27,BR002,Polanco,Mexico City,Beverages,75,66,3923.14,737.42,False,11,2024,4,False,3185.72,0.8120332182894314
2024-11-27,BR002,Polanco,Mexico City,Alcohol,75,33,4099.89,865.95,False,11,2024,4,False,3233.9400000000005,0.7887870162370211
2024-11-27,BR003,Guadalajara,Guadalajara,Starters,46,27,2324.85,670.85,False,11,2024,4,False,1654.0,0.7114437490590791
2024-11-27,BR003,Guadalajara,Guadalajara,Main Course,46,41,7703.96,2561.41,False,11,2024,4,False,5142.55,0.6675203401886822
2024-11-27,BR003,Guadalajara,Guadalajara,Desserts,46,19,1452.91,374.49,False,11,2024,4,False,1078.42,0.7422483154496837
2024-11-27,BR003,Guadalajara,Guadalajara,Beverages,46,42,2481.38,471.79,False,11,2024,4,False,2009.5900000000001,0.8098678960900789
2024-11-27,BR003,Guadalajara,Guadalajara,Alcohol,46,20,2408.63,506.19,False,11,2024,4,False,1902.44,0.7898431888667001
2024-11-27,BR004,Monterrey,Monterrey,Starters,57,31,2540.64,698.4,False,11,2024,4,False,1842.2399999999998,0.725108634044965
2024-11-27,BR004,Monterrey,Monterrey,Main Course,57,49,9415.18,3154.47,False,11,2024,4,False,6260.710000000001,0.6649591404519086
2024-11-27,BR004,Monterrey,Monterrey,Desserts,57,24,1755.75,419.42,False,11,2024,4,False,1336.33,0.7611163320518297
2024-11-27,BR004,Monterrey,Monterrey,Beverages,57,45,2817.55,496.3,False,11,2024,4,False,2321.25,0.8238540576032368
2024-11-27,BR004,Monterrey,Monterrey,Alcohol,57,27,3413.73,731.26,False,11,2024,4,False,2682.4700000000003,0.7857885655866165
2024-11-27,BR005,Reforma,Mexico City,Starters,33,19,1541.34,435.46,False,11,2024,4,False,1105.8799999999999,0.7174795956764892
2024-11-27,BR005,Reforma,Mexico City,Main Course,33,33,6345.62,1941.0,False,11,2024,4,False,4404.62,0.6941197235258335
2024-11-27,BR005,Reforma,Mexico City,Desserts,33,12,915.04,225.05,False,11,2024,4,False,689.99,0.7540544675642595
2024-11-27,BR005,Reforma,Mexico City,Beverages,33,27,1690.49,312.88,False,11,2024,4,False,1377.6100000000001,0.8149175682790197
2024-11-27,BR005,Reforma,Mexico City,Alcohol,33,15,1914.78,421.03,False,11,2024,4,False,1493.75,0.780115731311169
2024-11-28,BR001,Downtown,Mexico City,Starters,83,44,3773.48,1176.2,False,11,2024,4,False,2597.2799999999997,0.6882983346937044
2024-11-28,BR001,Downtown,Mexico City,Main Course,83,84,15332.33,4928.01,False,11,2024,4,False,10404.32,0.6785870118892562
2024-11-28,BR001,Downtown,Mexico City,Desserts,83,30,2089.43,509.6,False,11,2024,4,False,1579.83,0.7561057321853328
2024-11-28,BR001,Downtown,Mexico City,Beverages,83,65,3937.95,696.96,False,11,2024,4,False,3240.99,0.8230145126271283
2024-11-28,BR001,Downtown,Mexico City,Alcohol,83,36,3992.64,882.65,False,11,2024,4,False,3109.99,0.7789307325478881
2024-11-28,BR002,Polanco,Mexico City,Starters,80,46,3690.21,1051.2,False,11,2024,4,False,2639.01,0.7151381628687798
2024-11-28,BR002,Polanco,Mexico City,Main Course,80,70,13238.78,4255.91,False,11,2024,4,False,8982.87,0.6785270243934864
2024-11-28,BR002,Polanco,Mexico City,Desserts,80,30,2393.54,576.95,False,11,2024,4,False,1816.59,0.7589553548300843
2024-11-28,BR002,Polanco,Mexico City,Beverages,80,69,4217.84,724.08,False,11,2024,4,False,3493.76,0.8283291921931605
2024-11-28,BR002,Polanco,Mexico City,Alcohol,80,36,4454.24,1020.12,False,11,2024,4,False,3434.12,0.770977765005927
2024-11-28,BR003,Guadalajara,Guadalajara,Starters,54,32,2873.76,792.89,False,11,2024,4,False,2080.8700000000003,0.7240931740994377
2024-11-28,BR003,Guadalajara,Guadalajara,Main Course,54,54,10254.94,3315.6,False,11,2024,4,False,6939.34,0.6766826524582299
2024-11-28,BR003,Guadalajara,Guadalajara,Desserts,54,20,1521.89,395.92,False,11,2024,4,False,1125.97,0.739849792034904
2024-11-28,BR003,Guadalajara,Guadalajara,Beverages,54,47,2973.41,526.9,False,11,2024,4,False,2446.5099999999998,0.8227960489807998
2024-11-28,BR003,Guadalajara,Guadalajara,Alcohol,54,23,2652.18,582.97,False,11,2024,4,False,2069.21,0.7801921438213093
2024-11-28,BR004,Monterrey,Monterrey,Starters,50,32,2551.4,718.25,False,11,2024,4,False,1833.15,0.7184878890021165
2024-11-28,BR004,Monterrey,Monterrey,Main Course,50,46,8859.69,2916.86,False,11,2024,4,False,5942.83,0.6707717764391304
2024-11-28,BR004,Monterrey,Monterrey,Desserts,50,19,1457.06,373.21,False,11,2024,4,False,1083.85,0.7438609254251712
2024-11-28,BR004,Monterrey,Monterrey,Beverages,50,38,2343.37,406.6,False,11,2024,4,False,1936.77,0.826489201449195
2024-11-28,BR004,Monterrey,Monterrey,Alcohol,50,21,2504.36,577.38,False,11,2024,4,False,1926.98,0.7694500790621156
2024-11-28,BR005,Reforma,Mexico City,Starters,36,23,1809.34,524.49,False,11,2024,4,False,1284.85,0.710120817535676
2024-11-28,BR005,Reforma,Mexico City,Main Course,36,36,6478.74,2037.0,False,11,2024,4,False,4441.74,0.6855870122894266
2024-11-28,BR005,Reforma,Mexico City,Desserts,36,15,1054.27,267.53,False,11,2024,4,False,786.74,0.7462414751439385
2024-11-28,BR005,Reforma,Mexico City,Beverages,36,31,1568.98,350.43,False,11,2024,4,False,1218.55,0.7766510726714171
2024-11-28,BR005,Reforma,Mexico City,Alcohol,36,15,1793.71,404.82,False,11,2024,4,False,1388.89,0.7743113435282181
2024-11-29,BR001,Downtown,Mexico City,Starters,106,64,5241.67,1437.47,False,11,2024,4,False,3804.2,0.7257610646988459
2024-11-29,BR001,Downtown,Mexico City,Main Course,106,105,17405.37,5654.79,False,11,2024,4,False,11750.579999999998,0.675112336020435
2024-11-29,BR001,Downtown,Mexico City,Desserts,106,40,3083.04,746.63,False,11,2024,4,False,2336.41,0.757826690539208
2024-11-29,BR001,Downtown,Mexico City,Beverages,106,87,5431.99,1002.71,False,11,2024,4,False,4429.28,0.8154065084803175
2024-11-29,BR001,Downtown,Mexico City,Alcohol,106,44,5175.48,1138.89,False,11,2024,4,False,4036.5899999999992,0.7799450485752045
2024-11-29,BR002,Polanco,Mexico City,Starters,102,64,5025.37,1352.98,False,11,2024,4,False,3672.39,0.730770072651367
2024-11-29,BR002,Polanco,Mexico City,Main Course,102,90,15398.2,4695.97,False,11,2024,4,False,10702.23,0.6950312374173604
2024-11-29,BR002,Polanco,Mexico City,Desserts,102,44,3121.64,747.14,False,11,2024,4,False,2374.5,0.760657859330352
2024-11-29,BR002,Polanco,Mexico City,Beverages,102,86,5524.24,1040.54,False,11,2024,4,False,4483.7,0.8116410583175242
2024-11-29,BR002,Polanco,Mexico City,Alcohol,102,47,5349.74,1118.54,False,11,2024,4,False,4231.2,0.7909169417579172
2024-11-29,BR003,Guadalajara,Guadalajara,Starters,63,34,3007.96,881.74,False,11,2024,4,False,2126.2200000000003,0.7068644529847472
2024-11-29,BR003,Guadalajara,Guadalajara,Main Course,63,54,9559.71,3182.23,False,11,2024,4,False,6377.48,0.6671206553336869
2024-11-29,BR003,Guadalajara,Guadalajara,Desserts,63,26,2065.37,538.18,False,11,2024,4,False,1527.19,0.7394268339329031
2024-11-29,BR003,Guadalajara,Guadalajara,Beverages,63,52,3216.68,591.12,False,11,2024,4,False,2625.56,0.8162328860813013
2024-11-29,BR003,Guadalajara,Guadalajara,Alcohol,63,29,3382.99,768.98,False,11,2024,4,False,2614.0099999999998,0.772692204233533
2024-11-29,BR004,Monterrey,Monterrey,Starters,71,42,3524.86,938.68,False,11,2024,4,False,2586.1800000000003,0.7336972248543205
2024-11-29,BR004,Monterrey,Monterrey,Main Course,71,72,12512.07,3992.17,False,11,2024,4,False,8519.9,0.6809344896567874
2024-11-29,BR004,Monterrey,Monterrey,Desserts,71,27,2082.72,514.96,False,11,2024,4,False,1567.7599999999998,0.7527464085426749
2024-11-29,BR004,Monterrey,Monterrey,Beverages,71,56,3558.17,620.2,False,11,2024,4,False,2937.9700000000003,0.8256969172355453
2024-11-29,BR004,Monterrey,Monterrey,Alcohol,71,28,3196.7,700.12,False,11,2024,4,False,2496.58,0.7809866424750525
2024-11-29,BR005,Reforma,Mexico City,Starters,40,25,2021.28,581.56,False,11,2024,4,False,1439.72,0.7122813266840814
2024-11-29,BR005,Reforma,Mexico City,Main Course,40,34,6094.21,2021.39,False,11,2024,4,False,4072.8199999999997,0.6683097563096775
2024-11-29,BR005,Reforma,Mexico City,Desserts,40,15,1208.39,306.06,False,11,2024,4,False,902.3300000000002,0.7467208434363078
2024-11-29,BR005,Reforma,Mexico City,Beverages,40,35,2103.31,375.94,False,11,2024,4,False,1727.37,0.8212626764480747
2024-11-29,BR005,Reforma,Mexico City,Alcohol,40,16,1803.25,399.56,False,11,2024,4,False,1403.69,0.7784222930819354
2024-11-30,BR001,Downtown,Mexico City,Starters,119,78,7009.49,2030.27,True,11,2024,4,False,4979.219999999999,0.7103541056481997
2024-11-30,BR001,Downtown,Mexico City,Main Course,119,108,18089.815199999994,5888.98,True,11,2024,4,True,12200.835199999994,0.6744588081806385
2024-11-30,BR001,Downtown,Mexico City,Desserts,119,48,3352.05,833.56,True,11,2024,4,False,2518.4900000000002,0.7513282916424278
2024-11-30,BR001,Downtown,Mexico City,Beverages,119,102,5853.84,1082.71,True,11,2024,4,False,4771.13,0.8150427753406311
2024-11-30,BR001,Downtown,Mexico City,Alcohol,119,55,6228.15,1436.47,True,11,2024,4,False,4791.679999999999,0.7693584772364185
2024-11-30,BR002,Polanco,Mexico City,Starters,116,63,5226.57,1533.59,True,11,2024,4,False,3692.9799999999996,0.7065781191106213
2024-11-30,BR002,Polanco,Mexico City,Main Course,116,119,18089.815199999994,6701.58,True,11,2024,4,True,11388.235199999994,0.6295385040749337
2024-11-30,BR002,Polanco,Mexico City,Desserts,116,47,3255.26,834.76,True,11,2024,4,False,2420.5,0.7435657981236521
2024-11-30,BR002,Polanco,Mexico City,Beverages,116,96,5664.28,1007.62,True,11,2024,4,False,4656.66,0.8221097827084819
2024-11-30,BR002,Polanco,Mexico City,Alcohol,116,53,6577.98,1468.52,True,11,2024,4,False,5109.459999999999,0.7767521336337294
2024-11-30,BR003,Guadalajara,Guadalajara,Starters,70,43,3441.85,1009.14,True,11,2024,4,False,2432.71,0.7068030274416375
2024-11-30,BR003,Guadalajara,Guadalajara,Main Course,70,66,11103.23,3580.26,True,11,2024,4,False,7522.969999999999,0.677547884714628
2024-11-30,BR003,Guadalajara,Guadalajara,Desserts,70,28,1945.04,462.48,True,11,2024,4,False,1482.56,0.7622259696458684
2024-11-30,BR003,Guadalajara,Guadalajara,Beverages,70,65,3831.41,672.1,True,11,2024,4,False,3159.31,0.8245815509172864
2024-11-30,BR003,Guadalajara,Guadalajara,Alcohol,70,31,3427.36,717.29,True,11,2024,4,False,2710.07,0.7907164698193362
2024-11-30,BR004,Monterrey,Monterrey,Starters,67,42,3426.2,959.67,True,11,2024,4,False,2466.5299999999997,0.7199025159068355
2024-11-30,BR004,Monterrey,Monterrey,Main Course,67,60,10877.46,3483.85,True,11,2024,4,False,7393.609999999999,0.6797184269121651
2024-11-30,BR004,Monterrey,Monterrey,Desserts,67,26,1929.16,489.69,True,11,2024,4,False,1439.47,0.7461641336125567
2024-11-30,BR004,Monterrey,Monterrey,Beverages,67,60,3495.98,631.3,True,11,2024,4,False,2864.6800000000003,0.8194211637366348
2024-11-30,BR004,Monterrey,Monterrey,Alcohol,67,32,3635.97,838.27,True,11,2024,4,False,2797.7,0.7694507930483475
2024-11-30,BR005,Reforma,Mexico City,Starters,51,29,2415.77,656.49,True,11,2024,4,False,1759.28,0.7282481362050195
2024-11-30,BR005,Reforma,Mexico City,Main Course,51,46,8395.3,2553.18,True,11,2024,4,False,5842.119999999999,0.6958798375281406
2024-11-30,BR005,Reforma,Mexico City,Desserts,51,18,1455.08,354.15,True,11,2024,4,False,1100.9299999999998,0.7566113203397751
2024-11-30,BR005,Reforma,Mexico City,Beverages,51,46,2809.64,503.0,True,11,2024,4,False,2306.64,0.8209735055024843
2024-11-30,BR005,Reforma,Mexico City,Alcohol,51,24,2672.65,603.04,True,11,2024,4,False,2069.61,0.774366265691355
2024-12-01,BR001,Downtown,Mexico City,Starters,132,75,6172.65,1659.73,True,12,2024,4,False,4512.92,0.731115485245397
2024-12-01,BR001,Downtown,Mexico City,Main Course,132,134,18089.815199999994,8038.08,True,12,2024,4,True,10051.735199999994,0.5556571523185044
2024-12-01,BR001,Downtown,Mexico City,Desserts,132,51,3780.65,937.63,True,12,2024,4,False,2843.02,0.7519923822623094
2024-12-01,BR001,Downtown,Mexico City,Beverages,132,110,6225.9,1066.14,True,12,2024,4,False,5159.759999999999,0.8287572881029248
2024-12-01,BR001,Downtown,Mexico City,Alcohol,132,62,7254.0,1594.43,True,12,2024,4,False,5659.57,0.7801998897160187
2024-12-01,BR002,Polanco,Mexico City,Starters,113,66,5228.4,1444.96,True,12,2024,4,False,3783.4399999999996,0.7236324688241145
2024-12-01,BR002,Polanco,Mexico City,Main Course,113,106,18089.815199999994,6316.42,True,12,2024,4,True,11773.395199999994,0.6508300427524543
2024-12-01,BR002,Polanco,Mexico City,Desserts,113,41,3202.52,790.67,True,12,2024,4,False,2411.85,0.7531100508349674
2024-12-01,BR002,Polanco,Mexico City,Beverages,113,104,6698.3,1250.53,True,12,2024,4,False,5447.77,0.8133063613155577
2024-12-01,BR002,Polanco,Mexico City,Alcohol,113,48,5533.11,1253.09,True,12,2024,4,False,4280.0199999999995,0.7735288111026167
2024-12-01,BR003,Guadalajara,Guadalajara,Starters,78,44,3616.67,1020.51,True,12,2024,4,False,2596.16,0.7178315964685746
2024-12-01,BR003,Guadalajara,Guadalajara,Main Course,78,79,14490.58,4692.76,True,12,2024,4,False,9797.82,0.676150989125349
2024-12-01,BR003,Guadalajara,Guadalajara,Desserts,78,32,2499.96,650.58,True,12,2024,4,False,1849.38,0.7397638362213795
2024-12-01,BR003,Guadalajara,Guadalajara,Beverages,78,61,3943.8,697.73,True,12,2024,4,False,3246.07,0.8230817992798823
2024-12-01,BR003,Guadalajara,Guadalajara,Alcohol,78,33,2612.07,852.0,True,12,2024,4,False,1760.0700000000002,0.6738219113576589
2024-12-01,BR004,Monterrey,Monterrey,Starters,73,47,3741.87,1099.06,True,12,2024,4,False,2642.81,0.7062805495647898
2024-12-01,BR004,Monterrey,Monterrey,Main Course,73,71,13717.7,4564.11,True,12,2024,4,False,9153.59,0.6672831451336594
2024-12-01,BR004,Monterrey,Monterrey,Desserts,73,30,2282.34,598.69,True,12,2024,4,False,1683.65,0.737685883785939
2024-12-01,BR004,Monterrey,Monterrey,Beverages,73,62,3528.8,666.49,True,12,2024,4,False,2862.3100000000004,0.8111284289276809
2024-12-01,BR004,Monterrey,Monterrey,Alcohol,73,31,3474.43,780.95,True,12,2024,4,False,2693.4799999999996,0.7752293181903218
2024-12-01,BR005,Reforma,Mexico City,Starters,49,28,2430.12,650.01,True,12,2024,4,False,1780.11,0.7325193817589255
2024-12-01,BR005,Reforma,Mexico City,Main Course,49,48,8644.77,2763.63,True,12,2024,4,False,5881.14,0.6803119111323956
2024-12-01,BR005,Reforma,Mexico City,Desserts,49,21,1658.47,415.93,True,12,2024,4,False,1242.54,0.7492086079338185
2024-12-01,BR005,Reforma,Mexico City,Beverages,49,42,2643.77,471.66,True,12,2024,4,False,2172.11,0.8215956758719556
2024-12-01,BR005,Reforma,Mexico City,Alcohol,49,22,2657.22,584.57,True,12,2024,4,False,2072.6499999999996,0.780006924530148
2024-12-02,BR001,Downtown,Mexico City,Starters,100,54,4527.3,1322.18,False,12,2024,4,False,3205.12,0.7079539681487862
2024-12-02,BR001,Downtown,Mexico City,Main Course,100,103,18089.815199999994,6224.63,False,12,2024,4,True,11865.185199999993,0.6559041686617118
2024-12-02,BR001,Downtown,Mexico City,Desserts,100,41,2953.44,737.5,False,12,2024,4,False,2215.94,0.7502911858713907
2024-12-02,BR001,Downtown,Mexico City,Beverages,100,85,4744.0,885.19,False,12,2024,4,False,3858.81,0.8134085160202361
2024-12-02,BR001,Downtown,Mexico City,Alcohol,100,44,5616.99,1222.14,False,12,2024,4,False,4394.849999999999,0.7824208339341889
2024-12-02,BR002,Polanco,Mexico City,Starters,85,48,4174.21,1174.45,False,12,2024,4,False,2999.76,0.7186413716607455
2024-12-02,BR002,Polanco,Mexico City,Main Course,85,87,15482.7,5027.83,False,12,2024,4,False,10454.87,0.6752614208116156
2024-12-02,BR002,Polanco,Mexico City,Desserts,85,35,2549.34,661.61,False,12,2024,4,False,1887.73,0.7404779276204821
2024-12-02,BR002,Polanco,Mexico City,Beverages,85,70,4292.31,781.56,False,12,2024,4,False,3510.7500000000005,0.8179162269267597
2024-12-02,BR002,Polanco,Mexico City,Alcohol,85,37,4215.05,935.89,False,12,2024,4,False,3279.1600000000003,0.7779646742031531
2024-12-02,BR003,Guadalajara,Guadalajara,Starters,56,32,2716.92,774.22,False,12,2024,4,False,1942.7,0.7150376161241405
2024-12-02,BR003,Guadalajara,Guadalajara,Main Course,56,55,9784.48,3012.02,False,12,2024,4,False,6772.459999999999,0.692163507922751
2024-12-02,BR003,Guadalajara,Guadalajara,Desserts,56,23,1771.76,456.26,False,12,2024,4,False,1315.5,0.7424820517451574
2024-12-02,BR003,Guadalajara,Guadalajara,Beverages,56,45,2876.74,505.53,False,12,2024,4,False,2371.21,0.8242698332139854
2024-12-02,BR003,Guadalajara,Guadalajara,Alcohol,56,24,2896.76,668.98,False,12,2024,4,False,2227.78,0.7690592247890747
2024-12-02,BR004,Monterrey,Monterrey,Starters,53,33,2581.66,703.89,False,12,2024,4,False,1877.77,0.7273498446735821
2024-12-02,BR004,Monterrey,Monterrey,Main Course,53,48,8845.44,2721.21,False,12,2024,4,False,6124.2300000000005,0.6923601313219014
2024-12-02,BR004,Monterrey,Monterrey,Beverages,53,41,2419.94,420.63,False,12,2024,4,False,1999.31,0.8261816408671289
2024-12-02,BR004,Monterrey,Monterrey,Alcohol,53,23,2854.52,614.04,False,12,2024,4,False,2240.48,0.7848885276683996
2024-12-02,BR005,Reforma,Mexico City,Starters,37,21,1852.85,533.17,False,12,2024,4,False,1319.6799999999998,0.712243300860836
2024-12-02,BR005,Reforma,Mexico City,Main Course,37,33,5487.41,1690.84,False,12,2024,4,False,3796.5699999999997,0.6918692060553157
2024-12-02,BR005,Reforma,Mexico City,Desserts,37,14,1030.19,253.57,False,12,2024,4,False,776.6200000000001,0.7538609382735224
2024-12-02,BR005,Reforma,Mexico City,Beverages,37,31,1759.26,315.3,False,12,2024,4,False,1443.96,0.8207769175676137
2024-12-02,BR005,Reforma,Mexico City,Alcohol,37,15,1938.55,407.23,False,12,2024,4,False,1531.32,0.789930618245596
2024-12-03,BR001,Downtown,Mexico City,Starters,75,45,3557.33,1027.03,False,12,2024,4,False,2530.3,0.7112918958882084
2024-12-03,BR001,Downtown,Mexico City,Main Course,75,75,13353.68,4417.77,False,12,2024,4,False,8935.91,0.6691720933854937
2024-12-03,BR001,Downtown,Mexico City,Desserts,75,31,2189.37,567.03,False,12,2024,4,False,1622.34,0.7410076871428767
2024-12-03,BR001,Downtown,Mexico City,Beverages,75,68,3964.27,733.19,False,12,2024,4,False,3231.08,0.8150504380377724
2024-12-03,BR001,Downtown,Mexico City,Alcohol,75,36,4489.79,947.65,False,12,2024,4,False,3542.14,0.7889322217742923
2024-12-03,BR002,Polanco,Mexico City,Starters,77,50,4278.12,1215.18,False,12,2024,4,False,3062.9399999999996,0.7159546716782137
2024-12-03,BR002,Polanco,Mexico City,Main Course,77,79,13099.32,4161.05,False,12,2024,4,False,8938.27,0.6823461065154528
2024-12-03,BR002,Polanco,Mexico City,Desserts,77,31,2139.8,541.6,False,12,2024,4,False,1598.2000000000003,0.7468922329189644
2024-12-03,BR002,Polanco,Mexico City,Beverages,77,70,3900.9,723.52,False,12,2024,4,False,3177.38,0.8145248532389961
2024-12-03,BR002,Polanco,Mexico City,Alcohol,77,37,4738.57,1046.34,False,12,2024,4,False,3692.2299999999996,0.7791865478403822
2024-12-03,BR003,Guadalajara,Guadalajara,Starters,64,40,3572.81,990.19,False,12,2024,4,False,2582.62,0.7228540000727718
2024-12-03,BR003,Guadalajara,Guadalajara,Main Course,64,60,10349.2,3163.24,False,12,2024,4,False,7185.960000000001,0.6943493216867005
2024-12-03,BR003,Guadalajara,Guadalajara,Desserts,64,26,1890.59,472.77,False,12,2024,4,False,1417.82,0.7499352054120672
2024-12-03,BR003,Guadalajara,Guadalajara,Beverages,64,59,3292.57,614.8,False,12,2024,4,False,2677.7700000000004,0.8132765590405064
2024-12-03,BR003,Guadalajara,Guadalajara,Alcohol,64,26,3196.67,692.24,False,12,2024,4,False,2504.4300000000003,0.783449652294419
2024-12-03,BR004,Monterrey,Monterrey,Starters,51,32,2806.42,796.82,False,12,2024,4,False,2009.6,0.7160724339193706
2024-12-03,BR004,Monterrey,Monterrey,Main Course,51,52,8646.66,2748.85,False,12,2024,4,False,5897.8099999999995,0.6820911195768077
2024-12-03,BR004,Monterrey,Monterrey,Beverages,51,46,2846.99,516.01,False,12,2024,4,False,2330.9799999999996,0.8187524367841122
2024-12-03,BR004,Monterrey,Monterrey,Alcohol,51,24,2700.12,601.75,False,12,2024,4,False,2098.37,0.7771395345392057
2024-12-03,BR005,Reforma,Mexico City,Starters,35,20,1701.93,491.06,False,12,2024,4,False,1210.8700000000001,0.7114687443079328
2024-12-03,BR005,Reforma,Mexico City,Main Course,35,32,5946.58,1919.82,False,12,2024,4,False,4026.76,0.677155608770083
2024-12-03,BR005,Reforma,Mexico City,Desserts,35,15,1115.07,287.69,False,12,2024,4,False,827.3799999999999,0.7419982601989112
2024-12-03,BR005,Reforma,Mexico City,Beverages,35,31,1849.34,332.5,False,12,2024,4,False,1516.84,0.820206127591465
2024-12-03,BR005,Reforma,Mexico City,Alcohol,35,15,1798.72,385.8,False,12,2024,4,False,1412.92,0.7855141433908558
2024-12-04,BR001,Downtown,Mexico City,Starters,97,55,4493.7,1308.02,False,12,2024,4,False,3185.68,0.7089213788192358
2024-12-04,BR001,Downtown,Mexico City,Main Course,97,92,15513.77,4887.82,False,12,2024,4,False,10625.95,0.6849366723884652
2024-12-04,BR001,Downtown,Mexico City,Desserts,97,40,2954.79,733.02,False,12,2024,4,False,2221.77,0.7519214563471516
2024-12-04,BR001,Downtown,Mexico City,Beverages,97,82,4701.56,839.85,False,12,2024,4,False,3861.7100000000005,0.8213678013255176
2024-12-04,BR001,Downtown,Mexico City,Alcohol,97,41,4802.51,1059.97,False,12,2024,4,False,3742.54,0.7792883304771879
2024-12-04,BR002,Polanco,Mexico City,Starters,92,56,4817.52,1361.79,False,12,2024,4,False,3455.7300000000005,0.7173255118816321
2024-12-04,BR002,Polanco,Mexico City,Main Course,92,87,15947.18,5039.57,False,12,2024,4,False,10907.61,0.6839836259451515
2024-12-04,BR002,Polanco,Mexico City,Desserts,92,39,2967.38,774.23,False,12,2024,4,False,2193.15,0.7390863320504957
2024-12-04,BR002,Polanco,Mexico City,Beverages,92,76,4483.04,844.47,False,12,2024,4,False,3638.5699999999997,0.8116300546058032
2024-12-04,BR002,Polanco,Mexico City,Alcohol,92,43,5175.47,1163.48,False,12,2024,4,False,4011.9900000000002,0.7751933640809434
2024-12-04,BR003,Guadalajara,Guadalajara,Starters,56,35,2836.76,830.11,False,12,2024,4,False,2006.65,0.7073739054414191
2024-12-04,BR003,Guadalajara,Guadalajara,Main Course,56,52,8750.34,2896.72,False,12,2024,4,False,5853.620000000001,0.668959149015924
2024-12-04,BR003,Guadalajara,Guadalajara,Desserts,56,24,1866.23,472.61,False,12,2024,4,False,1393.62,0.7467568306157333
2024-12-04,BR003,Guadalajara,Guadalajara,Beverages,56,51,3119.76,577.92,False,12,2024,4,False,2541.84,0.8147549811523963
2024-12-04,BR003,Guadalajara,Guadalajara,Alcohol,56,25,3109.06,718.12,False,12,2024,4,False,2390.94,0.769023434735901
2024-12-04,BR004,Monterrey,Monterrey,Starters,56,35,2807.87,796.83,False,12,2024,4,False,2011.04,0.7162154943070727
2024-12-04,BR004,Monterrey,Monterrey,Main Course,56,51,9718.46,3066.26,False,12,2024,4,False,6652.199999999999,0.6844911642379553
2024-12-04,BR004,Monterrey,Monterrey,Desserts,56,22,1776.8,431.56,False,12,2024,4,False,1345.24,0.7571139126519586
2024-12-04,BR004,Monterrey,Monterrey,Beverages,56,48,3047.62,538.41,False,12,2024,4,False,2509.21,0.8233342739580394
2024-12-04,BR004,Monterrey,Monterrey,Alcohol,56,22,2807.41,625.02,False,12,2024,4,False,2182.39,0.7773677517712054
